neg,neu,pos,compound,line
0.048,0.785,0.168,0.9994,"  the sound quality of my cd player is superior in this setting to the nomad.

263_3	2.95	it is an extremely cool gizmo.

264_1	2.25	great product.

264_2	0.05	well in the beginning i was asking around for mp3 players.

264_3	0	so then i came across the ipod (10 gb).

264_4	0.6	so i was all excited about the ipod but then the day before i went to best buy to check out the other mp3 players and i came across this one.

264_5	0.2	well i decided to get this one.

264_6	1.8	well i have to say that this product is very good i mean it might be a little big but it still fits in your pocket.

264_7	1.95	well surely this is a product that i recommend someone in getting rather than any other mp3 player (at that size and the price).

264_8	-0.55	well just one con - its not really plug and play at first i mean its very confusing to start the program but one you do it, it will be a breeze.

264_9	1.15	enjoy.

265_1	3.25	in a word... amazing i got this for christmas.

265_2	1.2	i was going to get a 10gb ipod, but after looking at the 10 day warranty for ipod and www.ipodsdirtysecret.com (battery lasts 18 months;  it costs like 200 dollars to replace - now you mail it off to get the battery replaced for like 99...  what a big improvement... lol) and the fact that lots of people have had problems with ipods on windows computers, i realized this is a much better buy.

265_3	1.75	not only is it more affordable, but its a better player for windows, which is what i have.

265_4	0	anyway, on with the review.

265_5	0.05	so far i've only had it since christmas, so i cant tell you much about the battery life.

265_6	1.25	it hasnt gone below the second notch (i charge mine whenever i'm at home and not using it), so the battery life seems fine (so far).

265_7	-0.25	software: for the people who complain about software, please, stop complaining.

265_8	1.45	once you hook the thing up to the computer (via the usb cable), the machine instantly recognizes the fact that it's there &amp; installs the drivers.

265_9	0.25	from there, you transfer files from your computer to the mp3 player (with the help of the media sniffer... read the manual).

265_10	-1	my only complaint would be that you need id3 tags &amp; that takes a while to do if your mp3 files don't have them.

265_11	1	if you're copying cds with windows media, its really simple to give your songs id3 tags, so thats what i do.

265_12	1.95	oh... and file transfers are fast &amp; easy.

265_13	0.05	the player: it's silver.

265_14	0.45	a little weighty (9 ounces... no biggie), but otherwise fine.

265_15	-0.45	people complain about the scroll wheel, but its not a big deal at all (though it is just a little annoying at times).

265_16	1.35	it's easy.

265_17	1.85	the buttons are easy to use, and its easy to navigate.

265_18	1.8	the big backlight makes things easy to see, and the writing is big enough for people to see.

265_19	1.7	my favorite thing about the nomad is the eax feature.

265_20	0.75	you can customize bass, etc.

265_21	0.7	like usual, but also you can customize the sound of the player (like how it would sound in a concert hall, jazz club, etc).

265_22	2.15	its really cool.

265_23	3	sound quality is amazing.

265_24	1.8	i was expecting worse, but its really good (especially if your files have good sound quality).

265_25	1.8	you can also slow a song down &amp; speed it up, which is cool too.

265_26	-2.45	but the earbuds suck!

265_27	0.75	buy new ones asap.

265_28	-0.75	every time you move your face or something they pop out.

265_29	-0.9	for a 250 dollar player, they could have thrown in nice headphones.

265_30	-0.35	a remote would have been cool too... but lets not push it.

265_31	0	oh... one more thing.

265_32	-1.3	i forgot, the case doesn't fit.

265_33	-1.65	my case doesnt close... maybe mine was just faulty, but the case isnt that great.

265_34	-0.7	so far the player froze on me once (i started pushing buttons before it loaded) but since is hard drive based - you have to expect that.

265_35	1.25	so all you do is stick a pin or something small in the reset button &amp; you're golden.

265_36	1.4	also, you can store data on it, which is a plus.

265_37	1.95	for all you people who want to buy an ipod just to say you have an ipod, don't bother, this is a much better buy.

265_38	0.65	hope i helped!

266_1	-1.65	simply doesnt shine.

266_2	0.25	i'd like to start off saying that before this product i was using an archos jukebox recorder...  what made this product so great to me was the open source os called rockbox...  based on hardware one could assume the archos players were horrible (which by hardware standards... they were)...  but because a few fine men and women took the time to create the upstanding rockbox software, the archos became a top notch player for me with intuitive features out the wazoo...  now we come to the zen xtra...  first i'll start off by saying that this players hardware is pretty good...  the sound is indeed excellent and the form factore is not bad (but still rather larger than i had expected)...  what really made this a mediocre mp3 player for me was the software.

266_3	-2.65	not just the transfer software (which was a hellishly horrible experience) but also the player's software.

266_4	-2.75	first of all, many actions that the player utilizes don't make sense..  bookmarks for example, are an excellent feature... but not on this player...  rather than creating a directory for bookmarks to be found in one area, the user must actually find the track where the bookmark was made..  this makes no sense and sort of defeats the purpose of audio bookmarks...  the dynamic playlists ( now playing "", i belive creative calls it) feels very awkward at times and some menus simply take to long to get to and operate...  well, anyway i could go on and on on why this player didn't meet my expectations...  i'll just say this...  for the average music listener not expecting much... this may be a satisfactory mp3 player...  but for someone who cares about thier music collection and wants fluid and responsive playback... i can't recommend this product."
0.26,0.385,0.356,0.25,excellent product with a few minor problems.
0.113,0.812,0.076,-0.0844,"i became interested in getting a mp3 player when i got a new work computer; while my office bars the addition of any non-work software, it doesn't care if you load cds onto the hard drive."
0.0,0.884,0.116,0.4404,"over time, i loaded hundreds of cds onto the computer, and the idea of carrying around all of my music with me became attractive."
0.0,0.615,0.385,0.6124,"many people recommended the ipod, and i borrowed one from a friend."
0.0,0.738,0.262,0.7778,"while the ease of use was very impressive, i was put off by the price -- about $ 130 more than what i paid amazon for this player."
0.178,0.822,0.0,-0.5994,"also, there is the need to send the ipod to replace the batteries when they die (which they will)."
0.0,0.79,0.21,0.6115,"i have had the nomad jukebox for about three weeks now, and i am very happy with it."
0.0,1.0,0.0,0.0,"it's only slightly heavier than the ipod, and has a longer battery life."
0.064,0.713,0.223,0.719,the storage capacity is great for me --  i have a large but not huge cd collection and have loaded everything i want to listen to on it and still have 13 gigabytes free.
0.0,0.91,0.09,0.4497,"the controls are somewhat harder to use than the ipod, but i have gotten use to them, and even at the beginning did not think would justify the huge difference in price."
0.0,0.85,0.15,0.3919,"loading cds was somewhat time-consuming, but i think it would have been with the ipod as well."
0.0,1.0,0.0,0.0,"i had never loaded my cds on to my home computer, using my work computer instead."
0.0,1.0,0.0,0.0,my office would not let me put the software on to my work computer.
0.0,1.0,0.0,0.0,this meant that i had to take all my cds and do in a fairly short period of time what i had done over a year at work.
0.0,0.847,0.153,0.4404,"if the music had been on my home computer, the transfer would have been accomplished very quickly."
0.0,1.0,0.0,0.0,"i have an older computer, running windows 98 se, and so those of you with something more recent would find the process even quicker."
0.0,1.0,0.0,0.0,my only reservations about this product concern the tagging process and the way it interacts with the software.
0.0,1.0,0.0,0.0,"when you load a disc, you go to an internet cite for the insertion of the names for the cd and the tracks."
0.078,0.922,0.0,-0.3182,"while the listing process is accurate for track names (unlike windows ' reliance on the amg, which frequently gets track listings out of order), the results can be odd."
0.0,0.956,0.044,0.0772,"the cd will be classified into a number of genres, and in multidisk sets, you can get separate classifications for different disks by the same artist and the same performance."
0.0,1.0,0.0,0.0,"for example, jimi hendrix's 2 cd live at the fillmore east had one cd classifed as classic rock and the other psychidelic rock."
0.101,0.899,0.0,-0.2263,perhaps the weirdest was one of bruce springsteen's cds from the tracks set being classified as goth rock.
0.0,1.0,0.0,0.0,"you can change any of these, but need to be paying attention when the information is downloaded before you copy it."
0.241,0.759,0.0,-0.721,a somewhat more troublesome problem is that the internet site will sometimes give different discs of the same set slightly different names.
0.0,1.0,0.0,0.0,this will cause the discs not to show up together when you are looking for them on the nomad.
0.0,1.0,0.0,0.0,"again, you can change this, but it's harder to spot a minor variation in the title when you don't have the title of the other disk in front of you."
0.213,0.787,0.0,-0.4019,other tagging problems result (i think) from the nomad's operating system.
0.0,1.0,0.0,0.0,"if you have two tracks with exactly the same name on one disk, it will not copy both -- it gives you the option of skipping the second or overwriting the first with the second."
0.16,0.719,0.122,-0.4709,"this is rarely a problem with any kind of popular music, but can be troublesome with classical music where tracks are identified by tempi."
0.0,0.942,0.058,0.0772,i also had it happen when recording a jazz set where there were a number of outtakes of the same song without numbering them separately.
0.0,0.939,0.061,0.0772,the way to fix this is to rename the track by adding a number yourself to the end of the track listing.
0.0,0.89,0.11,0.2755,"also, i can't understand why the software does not ignore "" the "" when it lists the cds in alphabetical order."
0.0,1.0,0.0,0.0,"finally, making playlists from the computer can be complicated because the tracks are listed individually, and are organized by cd, which are not listed but are organized in alphabetical order."
0.0,1.0,0.0,0.0,"in other words, to locate a track using the software on the computer and add it to a playlist, you must know the name of the cd it appears on and then find the track by locating the location of the unlisted cd by looking for tracks that appear on it."
0.155,0.845,0.0,-0.481,"you don't have this problem if you make your playlist from the nomad, where cds are listed separately."
0.0,0.902,0.098,0.0772,"you need your computer, however, if you want to add tracks to a playlist."
0.25,0.602,0.148,-0.296,"these are minor problems, and i list them to save anyone else the trouble of discovering them."
0.0,1.0,0.0,0.0,"had i not been in such a hurry to load cds, i would have spotted them sooner."
0.0,1.0,0.0,0.0,"also, if i had already loaded and tagged by cds on my home computer, this would not have been an issue."
0.0,0.75,0.25,0.6115,the bottom line for me is that i am very happy with this product.
0.093,0.808,0.098,0.0387,"apple's ipod is dominant now, but i have to wonder whether the price differential will mean that in 3 or 4 years its market share will drop significantly."
0.437,0.563,0.0,-0.4767,poor substitute for an ipod.
0.247,0.753,0.0,-0.3875,simply not as friendly for functional as an ipod.
0.0,0.608,0.392,0.7964,"even better, ipod integrates perfectly with itunes so that managing music is a snap."
0.0,1.0,0.0,0.0,zen versus ipod.
0.0,1.0,0.0,0.0,i just got a 40gb ipod to replace my zen (a 20gb model).
0.0,0.674,0.326,0.7003,"while the ipod's form factor is much nicer, here's where the zen is better."
0.062,0.605,0.333,0.8225,"software:  a lot of people complain about the creative software, but i actually find creative mediasource organizer to have some strengths over itunes."
0.0,1.0,0.0,0.0,"first, the zen lets you sync to more than one computer."
0.0,1.0,0.0,0.0,the ipod is a one way only machine - from computer to player.
0.041,0.843,0.116,0.5574,"the zen is an outstanding way to shuttle music between sources, you can't do this on the ipod (except for a cumbersome work-around using the ipod as a hard drive instead of a player)."
0.0,0.838,0.162,0.4404,"second, the "" automatic "" sync on creative lets you review the songs before it begins its transfer."
0.215,0.62,0.165,-0.2942,"if the hard drive on your computer should fail, better have your music backed up somewhere or its gone!"
0.0,0.811,0.189,0.2732,the zen serves as a back-up device as well as a player.
0.0,0.879,0.121,0.4404,"third, creative software allows you to keep two windows open to look at both the content on the player and the computer."
0.198,0.541,0.261,0.1779,only thing missing from creative is a cd burner.
0.203,0.797,0.0,-0.2584,"lastly, ipod / itunes will not play wma formatted songs."
0.0,0.853,0.147,0.2263,"if you have a lot of those, be prepared to convert to mp3."
0.0,1.0,0.0,0.0,"itunes does what apple is famous for, makes software that works for the less computer saavy."
0.0,0.559,0.441,0.7845,"for those of us that like to tinker, i think creative offers some advantages."
0.223,0.777,0.0,-0.3182,player controls:  here's where the ipod drives me nuts.
0.195,0.569,0.236,0.128,the player controls are too easy to hit accidentally.
0.14,0.86,0.0,-0.4767,"if you happen to push the wrong button, you can wipe out the order of songs you had put in."
0.0,1.0,0.0,0.0,the ipod also does not let you see what's coming up next on the player.
0.0,1.0,0.0,0.0,zen allows you to scroll up and down the song list selected on the player.
0.0,0.789,0.211,0.34,it also lets you remove songs from the play order.
0.171,0.687,0.142,-0.4478,"if you bring up an album, but absolutely hate some of the tracks, the zen will allow you to delete that from the playing order."
0.208,0.792,0.0,-0.6369,you have to skip to the next track when your hated song comes up with the ipod.
0.0,1.0,0.0,0.0,"lastly, you cannot manage anything on the ipod itself."
0.0,0.758,0.242,0.5849,"while you can create a temporary playlist, you can't store it permanently, delete songs, search very easily, etc."
0.0,1.0,0.0,0.0,none of these features are available because of the ipod's 1-way transfers - you cannot make changes on the ipod that are premanent.
